Iteration	Posterior	Likelihood	Prior	m	obs[1]	obs[2]	obs[3]	obs[4]	obs[5]	obs[6]	obs[7]	obs[8]	obs[9]	obs[10]	sd
228600	-46.7501	-45.1407	-1.60944	4.892352	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9985848
228700	-47.7914	-46.1819	-1.60944	4.949364	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9737521
228800	-47.4081	-45.7986	-1.60944	4.914697	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9847468
228900	-46.1249	-44.5155	-1.60944	4.997798	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9929406
229000	-48.3433	-46.7338	-1.60944	4.99917	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9585763
229100	-47.1412	-45.5318	-1.60944	4.973191	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9802727
229200	-47.3573	-45.7479	-1.60944	4.841256	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9970292
229300	-47.0186	-45.4091	-1.60944	4.924949	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9892921
229400	-49.5646	-47.9552	-1.60944	4.950521	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9479825
229500	-46.1429	-44.5335	-1.60944	4.995638	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9929558
229600	-46.8147	-45.2052	-1.60944	4.990509	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.982913
229700	-46.2225	-44.613	-1.60944	4.963934	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9962649
229800	-51.7725	-50.1631	-1.60944	4.990549	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.913722
229900	-46.708	-45.0986	-1.60944	4.981309	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9859127
230000	-46.4587	-44.8493	-1.60944	4.976022	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9906619
230100	-46.6328	-45.0233	-1.60944	4.918859	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9963761
230200	-48.0119	-46.4025	-1.60944	4.916046	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9753294
230300	-50.949	-49.3395	-1.60944	4.665323	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9736938
230400	-48.3163	-46.7069	-1.60944	4.77936	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9923443
230500	-48.2879	-46.6785	-1.60944	4.834292	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9838006
230600	-48.3259	-46.7165	-1.60944	4.836687	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.982847
230700	-50.2878	-48.6784	-1.60944	4.714018	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9745345
230800	-46.1489	-44.5394	-1.60944	4.981988	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9948257
230900	-47.0413	-45.4318	-1.60944	4.864159	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9983673
231000	-47.2639	-45.6545	-1.60944	4.866954	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9943895
231100	-48.6087	-46.9992	-1.60944	4.806106	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9835324
231200	-47	-45.3906	-1.60944	4.901565	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9931541
231300	-46.8098	-45.2004	-1.60944	4.974807	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9852347
231400	-48.9727	-47.3633	-1.60944	4.941133	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9576143
231500	-53.3062	-51.6967	-1.60944	4.497875	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.972413
231600	-47.3239	-45.7145	-1.60944	4.931243	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9835691
231700	-46.4641	-44.8547	-1.60944	4.935299	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.996606
231800	-46.2426	-44.6332	-1.60944	4.982552	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.993214
231900	-49.016	-47.4066	-1.60944	4.785702	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.980836
232000	-46.0629	-44.4535	-1.60944	4.956847	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9999392
232100	-47.8247	-46.2153	-1.60944	4.822588	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.992757
232200	-47.3826	-45.7732	-1.60944	4.898123	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9876669
232300	-46.521	-44.9115	-1.60944	4.91683	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9984973
232400	-46.6369	-45.0275	-1.60944	4.978359	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9874677
232500	-47.1523	-45.5428	-1.60944	4.87609	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9947108
232600	-47.9351	-46.3256	-1.60944	4.972941	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9682238
232700	-47.4631	-45.8536	-1.60944	4.865993	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9914163
232800	-48.1307	-46.5213	-1.60944	4.843651	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9846847
232900	-46.8706	-45.2612	-1.60944	4.927974	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9911807
233000	-46.9049	-45.2955	-1.60944	4.995708	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9807606
233100	-47.216	-45.6066	-1.60944	4.903082	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.989511
233200	-47.6413	-46.0318	-1.60944	4.941705	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9771443
233300	-46.7031	-45.0936	-1.60944	4.973254	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9871521
233400	-46.3232	-44.7138	-1.60944	4.968516	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9939486
233500	-46.1518	-44.5423	-1.60944	4.99553	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9928272
233600	-45.7906	-44.1812	-1.60944	4.997974	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.998426
233700	-46.1075	-44.498	-1.60944	4.98832	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9945873
233800	-46.0598	-44.4503	-1.60944	4.98969	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9951714
233900	-47.0613	-45.4518	-1.60944	4.914206	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9902467
234000	-45.8564	-44.247	-1.60944	4.992168	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9981707
234100	-46.2529	-44.6435	-1.60944	4.96112	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9961837
234200	-46.3632	-44.7538	-1.60944	4.954788	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9953245
234300	-46.9198	-45.3104	-1.60944	4.949098	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9872478
234400	-47.2113	-45.6019	-1.60944	4.975898	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9787986
234500	-47.2606	-45.6511	-1.60944	4.926873	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9852073
234600	-47.5669	-45.9575	-1.60944	4.806281	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994569
234700	-48.6377	-47.0283	-1.60944	4.839702	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9777206
234800	-47.4608	-45.8514	-1.60944	4.821761	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9985737
234900	-45.9847	-44.3752	-1.60944	4.969821	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9993082
235000	-48.1338	-46.5244	-1.60944	4.780096	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9950115
235100	-49.398	-47.7886	-1.60944	4.959512	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9490384
235200	-46.7233	-45.1138	-1.60944	4.912199	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9959391
235300	-47.8869	-46.2774	-1.60944	4.785531	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9979161
235400	-47.6795	-46.0701	-1.60944	4.953771	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9748063
235500	-46.266	-44.6565	-1.60944	4.970452	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9945965
235600	-46.681	-45.0715	-1.60944	4.987321	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9854819
235700	-46.372	-44.7626	-1.60944	4.959613	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9944662
235800	-48.8727	-47.2633	-1.60944	4.720375	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9939683
235900	-47.9288	-46.3193	-1.60944	4.810281	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9931618
236000	-46.4739	-44.8645	-1.60944	4.949127	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9943715
236100	-48.5063	-46.8969	-1.60944	4.741345	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9958885
236200	-46.4854	-44.876	-1.60944	4.985295	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9888936
236300	-47.0217	-45.4122	-1.60944	4.96327	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9835701
236400	-47.9664	-46.357	-1.60944	4.781097	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9974266
236500	-47.214	-45.6046	-1.60944	4.868222	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9949763
236600	-45.8139	-44.2045	-1.60944	4.998269	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9979963
236700	-47.9138	-46.3044	-1.60944	4.810678	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9933272
236800	-45.9983	-44.3888	-1.60944	4.969335	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9991551
236900	-47.7528	-46.1434	-1.60944	4.833734	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9920625
237000	-46.9848	-45.3753	-1.60944	4.969311	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9832736
237100	-47.1586	-45.5492	-1.60944	4.899922	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9908988
237200	-46.6696	-45.0602	-1.60944	4.958081	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.989899
237300	-47.4401	-45.8307	-1.60944	4.820886	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9990432
237400	-46.4352	-44.8258	-1.60944	4.979748	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9905009
237500	-46.0624	-44.4529	-1.60944	4.974365	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9973577
237600	-47.2268	-45.6174	-1.60944	4.943813	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9832147
237700	-48.7235	-47.1141	-1.60944	4.94306	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9609106
237800	-47.5808	-45.9713	-1.60944	4.932477	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9794269
237900	-48.8772	-47.2677	-1.60944	4.858356	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9712955
238000	-46.4601	-44.8507	-1.60944	4.985258	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.989306
238100	-49.7806	-48.1711	-1.60944	4.934648	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.947242
238200	-48.1715	-46.5621	-1.60944	4.945439	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9686358
238300	-48.1335	-46.524	-1.60944	4.754225	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9993976
238400	-46.5521	-44.9426	-1.60944	4.91485	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9982964
238500	-49.6391	-48.0297	-1.60944	4.82887	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9649598
238600	-51.0953	-49.4859	-1.60944	4.558814	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9907748
238700	-46.3565	-44.7471	-1.60944	4.945998	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9967457
238800	-46.197	-44.5876	-1.60944	4.963894	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9966876
238900	-47.9498	-46.3403	-1.60944	4.897405	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9790719
239000	-47.4343	-45.8249	-1.60944	4.945462	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9797621
239100	-46.9077	-45.2982	-1.60944	4.93999	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.988791
239200	-49.243	-47.6336	-1.60944	4.920763	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9567104
239300	-46.5305	-44.9211	-1.60944	4.98122	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.988757
239400	-47.4289	-45.8195	-1.60944	4.871715	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9910479
239500	-48.0814	-46.4719	-1.60944	4.874232	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9806363
239600	-47.1353	-45.5259	-1.60944	4.876707	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.994882
239700	-51.0297	-49.4203	-1.60944	4.600699	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9840178
239800	-55.6325	-54.023	-1.60944	4.27193	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9868581
239900	-46.92	-45.3105	-1.60944	4.920072	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9915923
240000	-47.2808	-45.6713	-1.60944	4.875648	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9927524
240100	-48.694	-47.0846	-1.60944	4.722612	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9962722
240200	-45.8164	-44.207	-1.60944	4.988051	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994314
240300	-49.1278	-47.5184	-1.60944	4.791845	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9781966
240400	-48.8118	-47.2024	-1.60944	4.778802	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9849867
240500	-47.3147	-45.7052	-1.60944	4.876442	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9920951
240600	-47.9093	-46.2998	-1.60944	4.84861	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9872708
240700	-49.2749	-47.6655	-1.60944	4.811047	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9729685
240800	-47.6854	-46.0759	-1.60944	4.844573	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9913645
240900	-48.6435	-47.034	-1.60944	4.981255	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9566928
241000	-48.2972	-46.6878	-1.60944	4.746454	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9982065
241100	-47.5107	-45.9013	-1.60944	4.900056	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9853829
241200	-52.5872	-50.9778	-1.60944	4.722033	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9426402
241300	-46.8321	-45.2227	-1.60944	4.92641	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9920296
241400	-46.2389	-44.6295	-1.60944	4.973648	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9945696
241500	-46.6844	-45.075	-1.60944	4.992966	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9846233
241600	-48.748	-47.1386	-1.60944	4.787594	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9844845
241700	-45.9949	-44.3855	-1.60944	4.979891	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9976614
241800	-47.223	-45.6136	-1.60944	4.967445	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9798294
241900	-49.0854	-47.4759	-1.60944	4.90548	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9611812
242000	-49.9703	-48.3609	-1.60944	4.732517	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9758937
242100	-47.3992	-45.7897	-1.60944	4.986649	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9743853
242200	-46.4847	-44.8752	-1.60944	4.975576	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.990309
242300	-48.9232	-47.3137	-1.60944	4.83401	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9744261
242400	-46.6144	-45.005	-1.60944	4.990237	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9861243
242500	-48.0524	-46.443	-1.60944	4.821982	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9893549
242600	-46.6894	-45.08	-1.60944	4.983972	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9858258
242700	-46.3179	-44.7084	-1.60944	4.951851	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9965003
242800	-47.6506	-46.0412	-1.60944	4.94342	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9767505
242900	-48.073	-46.4635	-1.60944	4.802143	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9922823
243000	-46.2915	-44.6821	-1.60944	4.999723	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9899585
243100	-48.3416	-46.7322	-1.60944	4.846191	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9811046
243200	-49.4111	-47.8017	-1.60944	4.778467	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9762724
243300	-46.8117	-45.2022	-1.60944	4.912157	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9945276
243400	-46.4679	-44.8585	-1.60944	4.940599	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9957449
243500	-48.0713	-46.4619	-1.60944	4.936654	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9714008
243600	-46.2504	-44.6409	-1.60944	4.981358	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9932613
243700	-46.7366	-45.1271	-1.60944	4.920344	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9944791
243800	-47.1061	-45.4967	-1.60944	4.978101	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9801163
243900	-47.0458	-45.4363	-1.60944	4.983094	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9803444
244000	-47.2796	-45.6702	-1.60944	4.899446	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9890716
244100	-47.7021	-46.0926	-1.60944	4.802881	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9979027
244200	-46.7669	-45.1575	-1.60944	4.956079	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9886421
244300	-45.9692	-44.3598	-1.60944	4.967231	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.999947
244400	-48.2984	-46.689	-1.60944	4.801312	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9889807
244500	-46.296	-44.6865	-1.60944	4.951277	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9969433
244600	-46.5231	-44.9136	-1.60944	4.997917	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9864912
244700	-47.5192	-45.9097	-1.60944	4.861844	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9911972
244800	-48.2099	-46.6004	-1.60944	4.867184	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9797939
244900	-46.7422	-45.1328	-1.60944	4.916053	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9950439
245000	-47.2319	-45.6225	-1.60944	4.923723	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9861267
245100	-46.8138	-45.2044	-1.60944	4.956749	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9877987
245200	-46.9648	-45.3553	-1.60944	4.960507	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9848656
245300	-46.3745	-44.7651	-1.60944	4.987107	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9904197
245400	-47.012	-45.4026	-1.60944	4.866751	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9984214
245500	-47.2564	-45.6469	-1.60944	4.90126	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9891574
245600	-46.3184	-44.7089	-1.60944	4.948381	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9970102
245700	-47.755	-46.1456	-1.60944	4.833694	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9920344
245800	-50.0141	-48.4047	-1.60944	4.780087	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9674409
245900	-46.3477	-44.7382	-1.60944	4.938349	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9980407
246000	-48.3692	-46.7598	-1.60944	4.741781	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9979056
246100	-47.277	-45.6675	-1.60944	4.900643	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9889294
246200	-48.0917	-46.4822	-1.60944	4.771143	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9971669
246300	-46.5826	-44.9732	-1.60944	4.945472	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9931626
246400	-51.5613	-49.9518	-1.60944	4.873452	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9324331
246500	-46.77	-45.1606	-1.60944	4.905486	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9962217
246600	-46.9368	-45.3274	-1.60944	4.922398	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9909722
246700	-46.0748	-44.4654	-1.60944	4.967879	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9981065
246800	-45.9736	-44.3642	-1.60944	4.969567	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9995285
246900	-46.4738	-44.8643	-1.60944	4.958327	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9930092
247000	-46.3007	-44.6913	-1.60944	4.949765	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9970911
247100	-47.564	-45.9546	-1.60944	4.896672	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9850773
247200	-47.15	-45.5406	-1.60944	4.853665	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9983142
247300	-51.7605	-50.1511	-1.60944	4.544445	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9842507
247400	-46.7004	-45.091	-1.60944	4.966416	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9881876
247500	-47.0226	-45.4132	-1.60944	4.970898	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9824518
247600	-50.9228	-49.3133	-1.60944	4.732004	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9627739
247700	-47.0401	-45.4307	-1.60944	4.893215	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9938099
247800	-48.5514	-46.942	-1.60944	4.773418	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9897766
247900	-48.1397	-46.5303	-1.60944	4.766836	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9971542
248000	-50.205	-48.5956	-1.60944	4.580268	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9994825
248100	-52.4279	-50.8185	-1.60944	4.463137	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9905353
248200	-55.0538	-53.4443	-1.60944	4.255583	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9974223
248300	-50.9922	-49.3828	-1.60944	4.576837	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9888901
248400	-46.3196	-44.7102	-1.60944	4.97364	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9932577
248500	-50.1207	-48.5112	-1.60944	4.73285	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9737136
248600	-46.4584	-44.849	-1.60944	4.971955	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9912576
248700	-47.6226	-46.0131	-1.60944	4.98429	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9713195
248800	-47.0332	-45.4237	-1.60944	4.880626	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9958883
248900	-49.052	-47.4425	-1.60944	4.977668	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9513735
249000	-46.9636	-45.3541	-1.60944	4.992895	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9802393
249100	-46.2774	-44.668	-1.60944	4.99922	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9902583
249200	-48.5483	-46.9389	-1.60944	4.888526	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9714921
249300	-47.6413	-46.0319	-1.60944	4.878578	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9866773
249400	-48.7787	-47.1693	-1.60944	4.900737	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9662942
249500	-49.9101	-48.3006	-1.60944	4.844535	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9587425
249600	-46.621	-45.0116	-1.60944	4.932285	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9945243
249700	-47.465	-45.8556	-1.60944	4.888886	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9878086
249800	-48.0245	-46.4151	-1.60944	4.941329	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9714184
249900	-46.434	-44.8246	-1.60944	4.99741	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9879902
250000	-46.4781	-44.8686	-1.60944	4.930551	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.997098
250100	-47.0659	-45.4564	-1.60944	4.961488	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9831376
250200	-48.5054	-46.8959	-1.60944	4.978219	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9591053
250300	-47.7595	-46.1501	-1.60944	4.937897	5.7	3.8	3.7	4.7	3.9	12.8	6	6	6	6	0.9759063
