Iteration	Posterior	Likelihood	Prior	m	obsNodes[1]	obsNodes[2]	obsNodes[3]	obsNodes[4]	obsNodes[5]	obsNodes[6]	obsNodes[7]	obsNodes[8]	obsNodes[9]	obsNodes[10]	sd	z
150000	-55.8558	-24.654	-31.2018	14.80792	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.531734	15.91026
151000	-55.6678	-24.5418	-31.126	14.64604	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.553789	15.91026
152000	-55.8058	-24.6257	-31.1801	14.73636	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.511972	15.91026
153000	-55.5993	-24.4964	-31.1029	14.65763	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.636449	15.91026
154000	-55.586	-24.4883	-31.0976	14.57171	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.590031	15.91026
155000	-55.6274	-24.5026	-31.1249	14.43002	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.525426	15.91026
156000	-55.6152	-24.5017	-31.1135	14.49348	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.53977	15.91026
157000	-55.5562	-24.466	-31.0902	14.51192	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.599634	15.91026
158000	-55.5062	-24.4267	-31.0795	14.51854	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.7096	15.91026
159000	-55.5529	-24.4625	-31.0904	14.62173	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.688472	15.91026
160000	-55.5552	-24.4459	-31.1093	14.61258	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.808128	15.91026
161000	-55.6876	-24.5297	-31.1579	14.79823	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.785589	15.91026
162000	-55.6164	-24.4846	-31.1317	14.71163	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.80596	15.91026
163000	-55.7829	-24.5674	-31.2155	14.8566	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.877654	15.91026
164000	-55.7035	-24.5438	-31.1597	14.81582	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.753429	15.91026
165000	-55.7105	-24.5284	-31.1821	14.79063	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.867271	15.91026
166000	-55.6634	-24.4944	-31.169	14.70708	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.89869	15.91026
167000	-55.7134	-24.4934	-31.22	14.57264	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.016524	15.91026
168000	-55.6762	-24.4848	-31.1913	14.61996	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.967968	15.91026
169000	-55.6805	-24.4895	-31.191	14.64217	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.961772	15.91026
170000	-55.537	-24.4186	-31.1184	14.474	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.855308	15.91026
171000	-55.5546	-24.4279	-31.1268	14.50711	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.873711	15.91026
172000	-55.5346	-24.428	-31.1065	14.54636	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.822491	15.91026
173000	-55.4937	-24.4104	-31.0833	14.42489	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.716505	15.91026
174000	-55.5002	-24.4053	-31.0949	14.35694	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.727325	15.91026
175000	-55.5261	-24.4072	-31.1189	14.38368	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.837282	15.91026
176000	-55.4966	-24.4049	-31.0916	14.37826	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.733253	15.91026
177000	-55.4934	-24.4069	-31.0865	14.42035	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.738667	15.91026
178000	-55.5094	-24.4023	-31.1072	14.35783	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.789856	15.91026
179000	-55.5657	-24.4316	-31.1341	14.50875	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.888211	15.91026
180000	-55.5199	-24.4177	-31.1022	14.50109	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.815527	15.91026
181000	-55.6778	-24.4664	-31.2114	14.43788	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.007332	15.91026
182000	-55.698	-24.4738	-31.2242	14.4296	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.023553	15.91026
183000	-55.6058	-24.4409	-31.1649	14.46329	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.941298	15.91026
184000	-55.6544	-24.4705	-31.1839	14.5702	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.966244	15.91026
185000	-55.5244	-24.4291	-31.0954	14.55779	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.785222	15.91026
186000	-55.5766	-24.4482	-31.1284	14.60071	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.86137	15.91026
187000	-55.5676	-24.4318	-31.1357	14.50536	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.891505	15.91026
188000	-55.518	-24.4224	-31.0956	14.53026	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.792683	15.91026
189000	-55.5922	-24.4395	-31.1527	14.49839	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.922132	15.91026
190000	-55.6669	-24.4776	-31.1892	14.59076	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.970858	15.91026
191000	-55.5712	-24.4378	-31.1334	14.54333	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.884118	15.91026
192000	-55.5583	-24.4355	-31.1228	14.55512	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.86032	15.91026
193000	-55.5362	-24.4383	-31.0979	14.59017	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.780894	15.91026
194000	-55.6802	-24.5108	-31.1693	14.75625	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.867356	15.91026
195000	-55.8414	-24.6017	-31.2397	14.91172	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.866901	15.91026
196000	-55.9289	-24.6273	-31.3016	14.91137	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.986946	15.91026
197000	-56.1384	-24.7203	-31.4181	14.9869	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.09304	15.91026
198000	-56.2004	-24.7558	-31.4446	15.04604	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.081097	15.91026
199000	-56.2884	-24.7984	-31.49	15.08952	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.103344	15.91026
200000	-56.218	-24.7662	-31.4518	15.06312	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.075935	15.91026
201000	-56.1268	-24.7274	-31.3994	15.03864	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.023364	15.91026
202000	-55.8225	-24.5793	-31.2432	14.85925	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.931425	15.91026
203000	-55.7448	-24.5353	-31.2095	14.77807	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.931316	15.91026
204000	-55.6683	-24.4866	-31.1817	14.65242	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.944011	15.91026
205000	-55.7733	-24.5664	-31.2069	14.85907	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.853446	15.91026
206000	-55.6871	-24.5042	-31.183	14.71792	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.91899	15.91026
207000	-55.6611	-24.4882	-31.1729	14.67796	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.919663	15.91026
208000	-55.6049	-24.4599	-31.145	14.61955	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.889708	15.91026
209000	-55.6999	-24.4962	-31.2036	14.63903	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.981434	15.91026
210000	-55.6342	-24.4591	-31.1751	14.53661	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.956636	15.91026
211000	-55.6124	-24.4507	-31.1618	14.53316	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.935736	15.91026
212000	-55.5636	-24.4288	-31.1348	14.49038	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.889813	15.91026
213000	-55.5367	-24.4102	-31.1265	14.3832	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.855256	15.91026
214000	-55.5986	-24.4313	-31.1673	14.38087	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.932742	15.91026
215000	-55.8639	-24.5338	-31.3301	14.30206	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.126713	15.91026
216000	-55.8245	-24.5167	-31.3078	14.29579	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.100101	15.91026
217000	-55.7105	-24.4685	-31.242	14.28065	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.01377	15.91026
218000	-55.7053	-24.4687	-31.2367	14.31811	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.018484	15.91026
219000	-55.6057	-24.4371	-31.1686	14.42096	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.942726	15.91026
220000	-55.6719	-24.453	-31.2189	14.2802	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.980786	15.91026
221000	-55.8125	-24.5137	-31.2988	14.32814	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.097582	15.91026
222000	-55.9778	-24.582	-31.3957	14.2906	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.192882	15.91026
223000	-55.9408	-24.5626	-31.3781	14.23274	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.159536	15.91026
224000	-56.0861	-24.6311	-31.4549	14.32045	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.255956	15.91026
225000	-55.9237	-24.5539	-31.3698	14.2081	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.142478	15.91026
226000	-56.0458	-24.6103	-31.4355	14.26697	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.226791	15.91026
227000	-55.9424	-24.5818	-31.3606	14.5041	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.180246	15.91026
228000	-55.7837	-24.514	-31.2697	14.49214	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.082399	15.91026
229000	-56.0669	-24.6328	-31.4341	14.46948	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.250934	15.91026
230000	-55.9867	-24.5983	-31.3885	14.47192	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.207576	15.91026
231000	-55.8993	-24.5626	-31.3367	14.49338	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.155881	15.91026
232000	-55.7762	-24.5215	-31.2547	14.60114	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.05665	15.91026
233000	-55.7731	-24.5093	-31.2637	14.48855	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.07543	15.91026
234000	-55.5549	-24.4218	-31.1331	14.45089	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.884045	15.91026
235000	-55.5892	-24.4314	-31.1578	14.42513	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.925612	15.91026
236000	-55.5314	-24.4218	-31.1096	14.51125	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.834793	15.91026
237000	-55.5816	-24.4749	-31.1067	14.67848	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.735411	15.91026
238000	-55.6229	-24.5132	-31.1097	14.62294	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.580155	15.91026
239000	-55.5928	-24.4934	-31.0994	14.59887	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.59732	15.91026
240000	-55.7379	-24.5848	-31.1531	14.67142	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.517176	15.91026
241000	-55.5716	-24.4731	-31.0984	14.65726	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.700927	15.91026
242000	-55.6773	-24.5472	-31.1301	14.7021	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.584259	15.91026
243000	-55.5004	-24.4219	-31.0786	14.47568	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.693183	15.91026
244000	-55.4996	-24.4038	-31.0958	14.40554	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.776113	15.91026
245000	-55.5087	-24.4116	-31.0971	14.47165	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.799207	15.91026
246000	-55.584	-24.4615	-31.1225	14.65406	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.823339	15.91026
247000	-55.5725	-24.4592	-31.1133	14.65113	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.797339	15.91026
248000	-55.5665	-24.4664	-31.1001	14.65555	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.728824	15.91026
249000	-55.7175	-24.5636	-31.1538	14.80626	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.665347	15.91026
250000	-55.8551	-24.6504	-31.2046	14.85357	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.575167	15.91026
251000	-55.83	-24.6373	-31.1927	14.82351	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.563872	15.91026
252000	-55.7045	-24.5609	-31.1436	14.76531	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.619649	15.91026
253000	-55.7159	-24.5674	-31.1485	14.77718	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.620988	15.91026
254000	-55.7525	-24.592	-31.1605	14.77218	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.577991	15.91026
255000	-55.6664	-24.5322	-31.1342	14.76571	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.683063	15.91026
256000	-55.6749	-24.5249	-31.15	14.7875	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.770139	15.91026
257000	-55.7875	-24.5639	-31.2236	14.84127	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.90994	15.91026
258000	-55.8131	-24.5838	-31.2293	14.88241	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.87987	15.91026
259000	-55.6899	-24.5347	-31.1552	14.80281	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.762279	15.91026
260000	-55.6247	-24.4766	-31.1481	14.67675	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.872422	15.91026
261000	-55.8633	-24.5609	-31.3024	14.63766	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.106409	15.91026
262000	-55.7179	-24.4915	-31.2264	14.53723	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.028309	15.91026
263000	-55.721	-24.4862	-31.2348	14.467	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.039773	15.91026
264000	-55.8962	-24.5842	-31.312	14.72375	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.096464	15.91026
265000	-55.6614	-24.4894	-31.172	14.68419	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.915467	15.91026
266000	-55.5537	-24.4438	-31.1098	14.60534	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.813164	15.91026
267000	-55.6727	-24.5328	-31.1399	14.7799	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.706818	15.91026
268000	-55.6512	-24.4978	-31.1534	14.73463	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.846738	15.91026
269000	-55.6278	-24.4805	-31.1473	14.69048	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.862988	15.91026
270000	-55.5713	-24.4589	-31.1124	14.65031	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.79503	15.91026
271000	-55.6745	-24.4663	-31.2082	14.45168	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.004197	15.91026
272000	-55.7602	-24.5041	-31.256	14.48971	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.066322	15.91026
273000	-55.6319	-24.4567	-31.1752	14.52305	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	2.957624	15.91026
274000	-55.8416	-24.5345	-31.3071	14.44766	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.123032	15.91026
275000	-55.9186	-24.5657	-31.3529	14.42802	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.169974	15.91026
276000	-56.1449	-24.674	-31.4709	14.56384	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.282713	15.91026
277000	-56.1223	-24.6674	-31.4548	14.60358	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.264765	15.91026
278000	-56.3367	-24.7623	-31.5743	14.61875	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.36825	15.91026
279000	-56.2751	-24.7279	-31.5472	14.52157	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.351281	15.91026
280000	-56.2422	-24.7171	-31.5251	14.57083	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.330183	15.91026
281000	-56.5007	-24.8314	-31.6693	14.57012	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.44973	15.91026
282000	-56.668	-24.899	-31.7691	14.45543	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.528835	15.91026
283000	-56.3708	-24.7695	-31.6014	14.50998	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.396821	15.91026
284000	-56.352	-24.7743	-31.5776	14.68411	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.362626	15.91026
285000	-56.4513	-24.8161	-31.6352	14.65957	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.414103	15.91026
286000	-56.2368	-24.7237	-31.5131	14.67985	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.307159	15.91026
287000	-56.0301	-24.629	-31.4011	14.61741	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.212387	15.91026
288000	-56.2384	-24.725	-31.5134	14.68713	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.306183	15.91026
289000	-55.9449	-24.6009	-31.344	14.69582	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.139838	15.91026
290000	-55.9732	-24.6204	-31.3529	14.76245	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.130428	15.91026
291000	-56.2151	-24.7202	-31.495	14.74314	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.278142	15.91026
292000	-56.0215	-24.6284	-31.3931	14.65019	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.19974	15.91026
293000	-56.0128	-24.6244	-31.3885	14.64669	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.195673	15.91026
294000	-55.8327	-24.5384	-31.2944	14.53708	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.109317	15.91026
295000	-55.8345	-24.5375	-31.2969	14.51989	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.112874	15.91026
296000	-55.9698	-24.5956	-31.3742	14.53011	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.193143	15.91026
297000	-55.961	-24.5906	-31.3704	14.51459	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.189862	15.91026
298000	-56.0027	-24.5989	-31.4038	14.3849	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.216486	15.91026
299000	-56.1057	-24.6411	-31.4646	14.34192	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.268252	15.91026
300000	-56.2006	-24.6915	-31.5091	14.47183	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.318535	15.91026
301000	-56.4198	-24.7825	-31.6372	14.37477	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.420651	15.91026
302000	-56.6922	-24.9057	-31.7865	14.38459	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.538538	15.91026
303000	-56.656	-24.8974	-31.7586	14.51629	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.521259	15.91026
304000	-56.6402	-24.8918	-31.7484	14.54023	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.512841	15.91026
305000	-56.6422	-24.8946	-31.7476	14.56841	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.511116	15.91026
306000	-57.1418	-25.124	-32.0179	14.62912	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.706445	15.91026
307000	-57.1365	-25.1277	-32.0088	14.72607	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.689795	15.91026
308000	-56.9452	-25.0297	-31.9154	14.54576	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.637353	15.91026
309000	-56.9808	-25.0448	-31.9359	14.52874	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.652626	15.91026
310000	-56.701	-24.9212	-31.7799	14.57148	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.535608	15.91026
311000	-56.8415	-24.98	-31.8615	14.49913	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.598636	15.91026
312000	-56.5661	-24.8515	-31.7146	14.42892	15.6553	15.3389	21.1027	11.92	13.2019	13.0272	14.5828	14.2849	9.90463	14.5151	3.485926	15.91026
